codigo_solicitado,cod_solic_desc
11131367,MON LED 21.5 LG 22MP55PQ AL?M PARAIBA P
11131416,TAMPA D? ROXA NTB SHUTTLE S14SL03_V2
11131665,BATER 3C LI-ION 2200MAH CLEVO MONT
11131666,BATER 3C LI-ION 2200MAH CLEVO MONT
11131690,PL USB P/ NTB N240BU CKDFP
11131703,PL USB P/ NTB N250WU CKDFP
11131786,COOLER FHS-A9025S33 DELTA
11131893,BATER 2C LI-PO 10000MAH VKING MONT
11131955,PL USB P/ NTB V142N VASTKING MONT
11131970,SSD 256GB SATAIII PX-256S3G 1.03 PXTOR
11131977,PLM M14KL01 GS/DK TP I5-7300U DDR4 BOREO
11131983,TAMPA C V2 C/TOUCH C/FINGER M14KL01
11132047,PLM M14KL01 GS/DK TP I7-7500U DDR4 BOREO
11132170,PLM M14KL01 GPU/GS/DK TP MIC I5-7300U DD
11132335,MEM 4GB DDR4 PC19200 SODIMM KMAX MONT
11132503,LCD 14 GLARE 2081140HHD02700203D V142N
11132634,PLM S531 JABIL LPDDR3 MONT MT6580A
11133088,LCD 15.6 AG CAM 0.3M S15KL SHUTTLE
11133199,CABO ADAP HDMI(M) P/ VGA(F) 15CM
11133256,PLM POS-EIALDW J3355 DDR3L CKDFP
11133281,SSD 256GB SATA CV6-CQ256 1.3.02 LITEO
11133296,SSD 256GB SATA M2 CV8-8E256-V03 LITEO
11133340,TAMPA C CE C/TP SIPO TCL ENG SPK V142N
11133361,SSD 512GB PCIE 3.0 CA3-8D512-V03 LITEO
11133384,BATERIA 1500MAH S431
11133412,SSD 256GB SATAIII PX-256S3C 1.04
11133489,SSD 128GB SATAIII CV6-8Q128-B04 S 1.3.02
11133494,SSD 128GB SATA CV6 RET LITEO
11133570,PLM POS-EIH310EF ALC 662 DDR4 CKD
11133669,PROC CORE I5 8500T SR3XD TRAY DSK INTEL
11133715,LCD 14 AGLARE 2081140HHD02700103D RED V1
11133778,LCD 14 PR AGLARE 2081140HHD02700103D BLA
11133814,PLM V142N 4G 32GB FP Z8350 LPDDR3 JABIL
11133929,PLM POS-RIB360EE BASIC DDR4 BOREO ECOFP
11134005,TAMPA DE BATERIA GRAY S431
11134017,PLM POS-RIQ370EB DDR4 BOREO ECOFP
11134177,PLR WI-FI/BT WLESS AC 9560 INTEL MONT
11134191,PLR WI-FI/BT WLESS AC 9462 FLEX MONT
11134268,CONJUNTO FRONTAL S431 PRETO
11134320,PL USB P/NTB V116N VASTKING MONT
11134345,"ADAPT AC/DC WA-15I05FB-GNAD 2,2M 15W 2P"
11134390,PLR WI-FI/BT WLESS 9462.NGW INTEL MONT
11134393,"HDD 1TB 2,5` SATA TOSHB MQ04ABF100/HDWL1"
11134427,PLM ES1AU11 N3350 DDR3L CKDFP
11135535,SUPORTE LEDS/SW BRILHO FRACO CE685 TYPEC
11135640,SSD 256GB SATAIII SU800BR3 ADATA
11135753,ADAPT AC/DC AD.AA00152 10W 2P FUJIA
11135808,VENTILADOR NK4AL0 75X70X6MM J14KR
11135909,PROC PENT DC G5400T SR3XB TRAY DSK INTEL
11135911,BATER 3C LI-ION 5500MAH 62WH CLEVO MONT
11135961,PLM S510 V2 TEM LPDDR3 SKD SC7731C
11136277,TAMPA C S/TOUCH C/NETFLIX PRATA J14KR11
11136769,PLM NF50WU-V I3-8130U DDR4 CKDFP
11136797,MON LED 23.8` AOC 24P1U
11136814,BATER 3C LI-ION 3276MAH 38WH CLEVO MONT
11137395,"THERMAL MODULE(WO/FAN),NH4SL08"
11137461,MEM 4GB DDR4 PC19200 DIMM GDKEY SIGMA
11137462,MEM 8GB DDR4 PC19200 DIMM GDKEY SIGMA
11137547,PLM J14KR11 ELAN I5-8250U LPDDR3 CKDFP
11137593,TAMPA C C/TP TCL SPK NTB RED V142N NTF
11137823,CPU FAN MODULE N240WU (PWM FAN) N240GU
11138466,MON LED 21.5 LG 22MP55PJ POS
11138495,MEM 8GB DDR4 PC19200 DIMM TEKON MONT
11138514,LCD TELA ANTI GLARE W/NETFLIX S15SL SERI
11138567,LCD 15.6 AG CAM 0.3M S15KL SERIGRAFADO
11138772,PLM W2150G E64GB N4000 LPDDR4 MONT
11138843,FPC BOTOES LAT LIGA/DESL VOL PRETA S532
11138849,CAMERA FRONTAL 5MP SENS OV5695 FF S532
11138866,"BATER 1C LI-PO 2800MAH 10,36WH TEM MONT"
11138912,MEM 16GB DDR4 PC21300 DIMM GDKEY MONT
11139267,CABO PL POWER W2150G
11139284,BASE DE ALUMINIO TIPO V PRATA W2150G
11139404,PLM LIO X 4G JABIL LPDDR3 MONT MT6739
11139660,"ADAPT AC/DC CR-1018 7,5W 2P"
11139756,CONJUNTO FRONTAL S512 PRETO HANCAI JT
11139773,FPC BOTOES LAT LIGA/DESL VOL PRETA S512
11140282,ADAPT AC/DC DA-90J19-AHAA S/CABO 90W 3P
11140290,CAMERA TRASEIRA 5MP SENS GC5025 AF S512
11140407,ADAPT AC/DC KH041 10W 2P MLASE
11140425,PLM POS-RIB360EC DRR4 BOREO PLUS
11140426,PLM POS-RIQ370EB DDR4 BOREO PLUS
11140476,PLM S511 JABIL MONT SC7731C
11140489,"LCD 21,5 TELA FHD W2150G C/ GAXETA"
11142745,MEM 4GB DDR4 PC19200 SODIMM SMART MONT
11144009,CABO FLAT TOUCHPAD N14DP6
11144029,PL AUDIO NTB N14DP6 SKD
11144225,"BATER 3C LI-ION 3320MAH 35,5WH SEA MONT"
11144295,PLM W2150G E64GB N4000 LPDDR4 1.2 PLM WI
11144416,MEM 16GB DDR4 PC21300 SODIMM GDKEY MONT
11144434,TAMPA DE BATERIA S532 AURORA V01
11144472,PLM V142N 2G 32GB Z8300 LPDDR3 JABIL MON
11144474,DOCKING STATION DOCK180 TARGUS
11144489,ADAPT AC/DC MK91 10W 2P MLASE
11144506,LCD 14 GLARE N140BGA-EA3 GRAY V142N
11144553,PROC CORE I5 I5-9500 SRF4B TRAY DSK INTE
11144564,PLM V142N 4G 32GB FP Z8300 LPDDR3 JABIL
11144582,PROC CORE I3 I3-9100T SRCZX TRAY DSK INT
11144854,LCD 14 NT140WHM-N44 DARK GRAY V142R
11144863,TAMPA D  DARK GRAY V142R
11144868,PL USB P/ NTB WOFP V142R VASTK
11144869,PLM J14GL11 ELAN 4GB C/HD N4000 LPDDR4 J
11144873,BATER 2C LI-PO 10000MAH VKING MONT
11144974,BATER 2C LI-PO 10000MAH 38WH BOREO BOREO
11144978,MON LED 23.8` POS 24BL550J
11145082,BATER 2C LI-PO 4000MAH 47WH SHUTL MONT
11145087,PLM VJSE41 8G I5-8265U DDR4 NEXSTGO SKD
11145132,PLM POS-RIQ370EB I5-8500T DDR4 D8500TSR3
11145148,PLM POS-RIB360EC I3-8100T DDR4 C8100TSR3
11145224,TAMPA D RED V142R
11145242,TAMPA C C/TP SPK V2 DARK GRAY V142R
11145246,LCD 14 N140BGA-EA4 RED  V142R
11145247,LCD 14 NT140WHM-N44 RED  V142R
11145248,LCD 14 NT140WHM-N43 RED V142R
11145387,PLM POS-EIH310EF G5400 B BG5400SR3X9
11145394,BATER 2C LI-PO 10000MAH 38WH BOREO BOREO
11145409,PLM POS-EIH310EF C8100SR3N5 I3-8100 DDR4
11145484,PLM N250JU V2 I5-7200U DDR3L BOREO CKD
11145486,PLM N250JU V2 I3-7100U DDR3L BOREO CKD
11145489,PLM N250JU-V I3-6006U DDR3L BOREO CKDFP
11145492,PL USB P/ NTB N250JU-V BOREO CKD
11145541,TABLET POSITIVO T770K
11145606,ADAPT AC/DC PA-1900-32BR 90W 3P LITEO LI
11145637,TECLADO NTB CVM15F28PAJ430E6 PRETO NB50T
11145651,MEM 8GB DDR4 PC21300 SODIMM SSUNG MONT
11145674,ADAPT AC/DC PA-1650-90S2 CWB 65W 3P LITE
11145881,LCD 15.6` FHD NB50TH POSITIVO V2
11145916,PLM N14ZP6 4G 32GB Z8350 LPDDR3 JABIL MO
11146012,TAMPA SUPERIOR GAB POS-UFPG02 MI CF2 MNT
11146043,CVI PCI-E 3.0 4GB DDR5 GTX 1650 ZOTAC
11146051,TAMPA C C/TP  SPK DARK GRAY C/ TCL V142R
11146055,ALTO FALANTE DIR2 C/CABO 1.5W 4OHM NB50T
11146056,ALTO FALANTE ESQ2 C/CABO 1.5W 4OHM NB50T
11146660,LCD 14 SL140PB42D1636-A00 DARKGRAY V142R
11146699,ADAPT AC/DC A12-040N2A 40W 2P CHINY
11146710,LCD 14 FHD ROXO CAM 1M S14SL03 VAIO
11146722,PL MULTI P/ NTB N240WU CKDFP
11146760,LCD 14 HD G INNOPLUX CINZA DMIC N240WU
11146778,MON LED 21.5 LG 22MP55PJ
11146819,CONJUNTO FRONTAL S512 PRETO HANCAI JT 2
11146886,PLM V142R 178B 2G 32GB Z8350 LPDDR3 JABI
11147004,PLMCEL T1085 VKING LPDDR3 CKD MT8788
11147034,PROC CORE I5 9400 SRG0Y TRAY DSK INTEL
11147319,PLM V116N-1 4G 32GB Z8350 LPDDR3 JABIL J
11147322,BATER 4C LI-PO 4900MAH SHUTL MONT
11149270,PLMCEL T1085 MTK DDR3 MT8788
11149354,HD 2T ST2000LM015 GAR 04160041
11149355,FONTE SMART CLIENT GARANTIA 05200108
11149668,PLM W2150G CAM HDD N4000 LPDDR4 CKD
11149995,ADAPT AC/DC IND 40W 3P CHINY
11150022,PLM POS-RIQ370EB I5-8500T DDR4 B D8500TS
11150210,"LCD 14,1 IPS FHD G DARK GRAY N14ZP6"
11150211,"LCD 14,1 FHD AG NT140FHMN41 CINZA N14DP6"
11150250,CONJ LCD 15 HD DARK GRAY N15WP6
11150257,PLM VJFE-CL I5-10210U DDR4 BOREO BOREO
11150274,BATER 2C LI-PO 3300MAH SHUTL MONT
11150288,MICROFONE TABLET T770 SRV
11150478,CONJ PLM+WIFI+SPKER+MIC T770
11150535,TABLET POSITIVO T770B
11150540,TECLA NETFLIX N14DP6 2
11150541,TECLA DEEZER N14DP6 2
11150546,TAMPA COVER C TP CINZA S/TECLA N14DP6 2
11150600,PLM B1791 L300 LPDDR3 CKD PLM B1791 L300
11150625,PLM M14KL01 GPU/GS/DK TP SMG I5-7200U DD
11150992,"BATER 1C LI-PO 3000MAH 11,4WH TEM MONT"
11151017,VENTILADOR N14WP6/N15WP6 BMORN
11151038,DISSIPADOR N14WP6/N115WP6 BMORN
11151039,"BATER 2C LI-PO 3650MAH 41,61WH BMORN MON"
11151040,LCD 15.6 HD AG DARK GRAY N15WP6
11151042,LCD 15.6 FHD AG SILVER N15WP6
11151441,FONTE SMART12V/3A 36W GAR 05200111
11151504,CABO W C13/C5 CEF
11151517,TCL PADRAO BR NTB N240WU-V IND
11151659,TAMPA COVER C TP CINZA TECLA MENU N14DP6
11151845,MON LED 23.8 LG 24BL550J SP
11151848,MON LED 23.8 LG 24BL550J ALMOX
11151855,MON LED 23.8 LG 24BL550J PI
11151858,PLM T1085 LPDDR4 32GB V2 LPDDR4 BOREO BO
11152602,PLM SP2 LPDDR4 32GB MAO EMMC NAC JABIL L
11152634,FONTE TFX 300W SSP-300TGS SEASO AUT
11152958,TECLA VOLUME T770 T770K
11152964,CABO FLAT SUBPCBA 181MM NTB V142R-2
11152993,TAMPA COVER C DARK GRAY C/TECLA N14EP6
11152994,MICROFONE DUPLO P/ NTB N14EP6
11153115,CONJUNTO TAMPA D T770K SERV
11153135,PLM N14EP6 4G N 64GB Z8350 DDR3 JABIL JA
11153149,TAMPA D NTB N14WP6
11153165,LCD 14 FHD AG DARK GRAY N14WP6
11153225,CONJUNTO FRONTAL S509 V3 PRETO HF
11153241,"LCD 21,5 TELA FHD A215U2_W2150G V1"
11153392,MON LED 23.8 LG  24BL550J POS
11153527,PAINEL LCD 10.1 T1085 COM LOGO V2
11153740,LCD 14 SL140PB42D1636-A00 RED V142
11153751,16GB 2RX8 PC4-2666V-SE1-11
11153885,PLM A215U2 8GB I5-8250U DDR4 BOREO
11153886,PLM V142R-2 4G N 32GB N Z8350 DDR3 JABIL
11153897,SSD SRV 240GB SATA-3 GARANTIA 4190244
11155165,PLM V142R-2 4G N 64GB N Z8350 DDR3 JABIL
11155246,"HDD 500GB 2,5` SATAIII WESTE WD5000LPSX"
11155370,MEM 4GB DDR4 PC21300 SODIMM ADATA
11155810,SSD 512GB SATAIII SU800SS ADATA
11155840,CONJUNTO CABO FPC LCD V142N
11155893,PLM POS-RIQ370ED D9500SRF4B I5-9500 DDR4
11156033,PLM POS-RIB360EE E8700SR3QS I7-8700 DDR4
11156055,PLM POS-PIB150DR C6100TSR2HE I3-6100T DD
11156344,FONTE DE ALIMENTACAO UE2020 MP
11156355,CONJUNTO PAINEL LCD J14GL11 SRV
11156356,CONJUNTO CAMERA LCD J14GL11 SRV
11156539,SMART LAMPADA WIFI EB
11156554,PLM V142R-2 4G N Z8300 IC DDR3 JABIL
11156701,PLM POS-RIQ370EB BASIC TPM DDR4 ECOFP
11156780,CABO ENERGIA BATERIA INT 250MM UE2020/22
11156798,TRAVA LATERAL GABINETE TE UE2020/22
11156814,PE DE BORRACHA GABINETE TE UE2020/22
11156830,MIDIA DE APLICACAO (MA) UE2020
11156838,ANEL DE RETENCAO PARA PARAFUSO UE2020/22
11156911,PAR PAN PHILLIPS M3X8 UE2020/22
11156947,SUPORTE ACRILICO RELATÓRIOS UE2020/22
11157067,CAMERA TRASEIRA 5MP SENS GC5035 AF S513
11157091,BATER 1C LI-PO 2500MAH TEM MONT
11157096,PROC CORE I5 10500T SRH3B TRAY DSK INTEL
11157097,PROC CORE I5 10400T TRAY DSK INTEL
11157098,PROC CORE I3 10100T SRH3Q TRAY DSK INTEL
11157293,CONJ PLM S513 SRV
11157295,CONJ PL SUB + FITA S513 SRV
11157392,PL BACKLIGHT W2150G SKD V2
11157435,BAT. 20MM 3V 220MAH W/CABLE 55MM BCR2032
11157686,PLM SP2/S545 JABIL LPDDR4 CKD
11158210,DISPLAY LCD 14.1 FHD MONTADO N14WP6 C1M
11158215,PLM N240WU WO PWR DLV I5-8250U DDR4 BORE
11158257,PLM RIB360EE I5-9400 DDR4 BOREO BOREO
11158780,BATER 3C LI-ION 3175MAH 36WH
11158783,BATER 4C LI-ION 3175MAH 50WH
11158793,FFC IO TO MB 51.0MM 60V 40PIN NL40CU
11158813,PLR WI-FI/BT WLESS 9462 NON-VPRO INTEL M
11158888,LCD ALFANUM GFC1602K-TRNEJS01 UE2020
11158905,PROC CORE I5 I5-9500 SRF4B TRAY DSK INTE
11158922,PINPAD BASE CIS
11159284,PLM POS-RIQ370ED D9500SRF4B I5-9500 DDR4
11159285,PLM POS-RIQ370ED D9600SRF4H I5-9600 DDR4
11159302,ESTAB 500VA/500W EXS II 500B PR
11159305,MON LED 21.5` LG 22BN550Y POS
11159522,PLM POS-RIB360EE PLUS E9700SRG13 I7-9700
11159531,CONJUNTO FRONTAL S532 JT REV3
11159578,SWITCH BOARD V2.0 NF50WU-V RETR
11159636,PLM K116N N3350 LPDDR4 VKING SKD
11159710,PLM POS-RIQ370ED D9400SR3X5 I5-9400 DDR4
11159798,PLM POS-RIQ370ED E9700SRG13 I7-9700 DDR4
11159996,CONJ COVER C CINZA N14AP6 SRV
11160017,FPC BOTOES LAT LIGA/DESL VOL PRETA Q20
11160051,TECLA VOLUME AZUL Q20
11160062,PLMCEL CONJ S431B MWIRE LPDDR3 MONT MT65
11160063,CONJUNTO FRONTAL PRETO S431B SERV
11160140,ADAPT AC/DC F30L7-120250SPAE 30W 2P FREC
11160181,TABLET POSITIVO T770C LVDS
11160314,TAMPA PLASTICA COVER A DKGREY N14ZP6 SRV
11160326,PLM V142R-2 2GB Z8330 DDR3 JABIL JABIL
11160328,PLM V142R-2 4GB 64GB Z8330 DDR3 JABIL JA
11160352,DISPLAY LCD 15.6 FHD N15WP6 GRAY BOE
11160358,PLM NL40CU1_B I7-10510U DDR4 BOREO
11160455,SUB BOARD USB 3.1 + POWER + F JACK
11160837,MOU KM-206W SEM FIO POSITIVO
11160885,TAMPA C BMORN N14WP6-C ICELAKE FP
11160904,PLM VJFE-ICL 4GB I5-1035G1 DDR4 BOREO BO
11160906,PLM N14EP6 2GB 32GB Z8330 DDR3 JABIL JAB
11160908,TAMPA D N15WP6 BMORN ICE LAKE V2
11160917,TABLET POSITIVO T770C MIPI(IN)
11160919,TABLET POSITIVO T770C LVDS(B)
11161037,LCD 14 HD / EDP N14AP6 LOGO POSITIVO
11161099,FEATURE PHONE POSITIVO P28B ID
11161116,SMART LAMPADA WI-FI
11161162,SUPORTE DE BATERIA UE2020/22
11161167,PLM V142R-2 2GB 32GB Z8330 DDR3 JABIL JA
11161168,PLM V142R-2 4GB 64GB Z8330 DDR3 JABIL JA
11161416,PLM V142R2 4GB 32GB Z8330 DDR3 JABIL JAB
11161434,CONJ TAMPA A RED V142R/R2/ZP6/EP6
11161717,DISPLAY LCD 14 HD DARK GRAY V142R-2 GLAR
11161772,TAMPA C ICELAKE N14WP6 WHITE
11161838,PL AUDIO NTB N14ZP7 SKD
11161848,BATER 1C LI-ION 5000MAH HENA SKD
11161885,MOD IMP RELATORIO MIR
11161895,MON LED 21.5` LG 22BN550Y
11163152,ADAPT AC/DC PA-1650-90S2 65W 3P LITEON
11163155,LCD 14 HD / EDP N14AP6 LOGO POSITIVO V2
11163167,"LCD 14,1 HD AG RED N14EP6"
11163181,CABO DE DADOS USB S533 PRETO - MIX
11163182,ADAPT AC/DC URA CR-1020 S/CAB 5W 2P SALC
11163691,PLM POS-RIB360EE C9300SRCZU I3-9300 DDR4
11164082,BATER 2C LI-ION 3950MAH 45WH ECS SKD
11164084,BATER 2C LI-ION 5000MAH 57WH SKD
11164126,KEYBOARD CF40CM ABNT BL
11164137,PLR WI-FI/BT AX201 NON-PRO INTEL MONT
11164162,LCD 13.9 IPS HD G GOLD N14 ECOSISTEM
11164164,"LCD 14,1 FHD AG DARK BLUE N14EP6"
11164304,TCL ABNT2 K3150 USB PR YOUNG POS
11164366,CONJUNTO FRONTAL S509N PRETO HANCAI
11164387,FPC BOTOES LAT LIGA/DESL VOL S509N
11164409,"LCD 14,1 FHD AG DARK BLUE N14EP6 PANDA"
11164443,LCD 14 FHD / EDP NL40CU1 LOGO POS INNOLU
11164444,PLM POS-RAA320EJ STANDARD V002 DDR4 BORE
11164450,DISPLAY LCD 14 HD RED V142R-2 AOLY
11165205,CONJUNTO TRASEIRO INF PRETO S514
11165206,CAMERA FRONTAL 5MP SENS GC5035 S514
11165281,PL USB P/NTB K116N EMDOOR MONT2
11165322,PLM VJFE-ICL 4GB I7-1065G7 DDR4 BOREO
11165355,PLM POS-RIH470EM SPECIAL BID V005 DDR4 B
11165409,"LCD 14,0 HD AG N140BGA-EA3 N14KP6"
11165418,CAM TRAS 13MP SENS GC13053 AF Q20
11165425,VENTILADOR N14KP6 BMORN
11165430,TAMPA COVER D DARK GRAY N14KP6
11165432,CABO FPC PL HDD N14KP6
11165434,TAMPA COVER C DARK GRAK S/TECLA N14KP6
11165435,"BATER 3C LI-ION 4300MAH 11,4WH BMORN SKD"
11166384,PLM N14ZP7 4GB 64GB X5-Z8350 DDR3 JABIL
11166938,TAMPA COVER C GRAY K142
11166950,PLMCEL S863T-9863A-V1.0 HENA LPDDR4 SKD
11166952,LCD 14.0 IPS HD G GRAY N14 ECOSISTEM
11167017,LCD 13.9 IPS HD G GOLD K142 PS
11167027,LCD 14.0 IPS HD G GOLD N14 ECOSISTEM
11167037,PLM VJFE-ICL I5-1035G1 SODIMM I5-1035G1
11167060,TAMPA COVER C RED K142
11167061,LCD 13.9 IPS HD G RED K142 PS
11167266,CAM DUPLA 2MP/5MP T2040 ALT
11167317,TAMPA DA BATERIA CINZA S509 4G
11167319,LCD 14.0 IPS HD G GOLD N14 ECOSISTEM
11167323,PLM POS-RIH470EM I5-10400T DDR4 BOREO BO
11167327,LCD 14 IPS FHD GOLD K142 SL
11167328,LCD 14 IPS FHD RED K142 LM
11167335,LCD 14.0 IPS HD G RED N14 ECOSISTEM
11167345,DISPLAY LCD 14` FHD N14WP6 WHITE CA 1MP
11167413,CABO DE DADOS USB TIPO C T2040 ALT
11167809,TECLA YOUTUBE N14ZP7 GRAY
11167823,LCD 14 IPS FHD GRAY K142 LM
11167905,PL SUB S509N
11167968,DISPLAY LCD 15.6 FHD N15WP6 GRAY BOE
11167970,PLM NP11G-E 4GB N4020 LPDDR4 JABIL JABIL
11167990,TAMPA C BMORN N14WP6 REFRESH
11168000,TAMPA C REFRESH N15WP6 DARKGRAY
11168332,CONJUNTO TRASEIRO INF PRETO S518
11168356,SSD 128GB SATAIII SSD 128GB SATAIII C637
11168367,TAMPA C K/B NL40CU1 CLEVO BL + FP + LP
11168369,TAMPA C CF40CM GRAY NEW FP
11168919,MEM 4GB DDR4 PC21300 SODIMM GDKEY
11169524,MEM 16GB DDR4 PC21300 SODIMM GDKEY
11170173,CAM FRONTAL 2MP SENS BF2253L S509N
11170174,PLMCEL S518 BOREO LPDDR3 BOREO SC9863A
11170240,LCD 14.1 TN HD G GRAY N14 ECOSISTEM
11170337,TAMPA COVER C N14JP6
11170346,PLM T1085  LPDDR4 32GB IMP BOREO LPDDR3
11170577,PLM A215U2 8GB CAM I5-8250U DDR4 BOREO
11170579,PLM A215U2 8GB CAM I3-8130U DDR4 BOREO
11170600,"CABO USB TIPO C PRETO 0,8M T2040 ISHENG"
11170679,CONJ PAINEL LCD V142R-2 SRV
11170727,BATER 1C LI-PO 2200MAH BOREO
11171179,PLM NL40CU1_B TPM I5-10210U DDR4 BOREO
11171387,TAMPA COVER D GRAY K142
11171389,TAMPA COVER C GOLD K142
11171391,PL USB NTB K142 SKD
11171408,CONJUNTO FRONTAL HF FT8006 Q20 V3
11171426,PLM NP11G-E WIFI 9560 N4020 LPDDR4 JABIL
11171538,PLM VJFE-CL 1.2 I3-10110U DDR4 BOREO BOR
11171559,CONJUNTO FRONTAL S509N PRETO HSD ALT
11171566,LCD 14 HD NL40CU1 H3-03246 SME-SP
11171598,PLMCEL T800 32GB JABIL LPDDR4 JABIL SC98
11171678,PLM NL40CU-1 I5-10210U DDR4 BOREO
11171691,PLMCEL S509N SRV LPDDR3 SRV SC7731E
11171820,LCD 14 FHD TN DARK GRAY N14WP6
11171825,LCD 13.9 IPS HD GOLD K142
11171831,LCD 11.6 02.SKD.NP11GEAYX06 NP11G-E
11171842,LCD 13.9 IPS HD RED K142
11171876,ADAPT AC/DC F24L9-120200SPAE 24W 2P FLEX
11171899,TAMPA C SILVER C/ BCKLT NTB N15WP6 REFRE
11171950,PLM K142 4GB 128GB Z8350 DDR3 JABIL
11171970,PLM N14DP7 4GB N4020 LPDDR4 JABIL
11171994,CONJ LCD 15 FHD DARK GRAY N15WP6 REF OYT
11172208,LCD 14 TN HD GRAY K142
11172221,PLM VJFE-CL1.2 I7-10610U DDR4 BOREO BORE
11172535,CONJUNTO FRONTAL T2040 LCD FEIXIN
11172570,LCD 11.6 GLARE LC116LF3L01 K116R
11172624,LCD 14.0 TN HD RED N14 ECOSISTEM
11172676,PLM NP11G-ER2 32GB N4020 LPDDR4 JABIL JA
11173400,PLM POS-AIQ270DX BG4400TSR2HQ G4400T DDR
11173420,PLM POS-AIQ270DX BG4560SR35T G4560T DDR4
11173433,PLMCEL T800 32GB JABIL LPDDR4 JABIL SC98
11173488,AC ADAPT 12V/5A/60W PA-060E GAR 05200124
11173546,PLM T2040 HENA OVP JABIL LPDDR4 BOREO SC
11173711,LCD 13.9 IPS HD GOLD K142
11173777,SSD 128GB NVME M2 CL1-8D128-QL03 SSSTC
11173785,SSD 4GB APM2T80SS21004GANS-5ATG UE20 SRV
11173814,LCD 14 TN HD WJHD141005B GOLD K142
11173844,LCD 14` TN HD H210H GRAY N14 ECOSISTEM
11173988,PLM POS-RAA320EI PRO 3600 DDR4 BOREO BOR
11173989,TAMPA COVER C GRAY N14 ECOSISTEM
11174000,"BATER 3C LI-PO 3300MAH 37,62WH BOREO BOR"
11174020,LCD 14` TFT HD NT140WHM N14KP6-PRO
11174056,CAMERA FRONTAL 2MP CC72869 S509N
11174061,TAMPA COVER C GOLD N14 ECOSISTEM
11174089,LCD 14.0 TN HD G GRAY N14 ECOSISTEM
11174178,PLM N14JP6-V2 4GB N3700 DDR3L BOREO
11174207,PLM N14DP7 4GB N4000 LPDDR4 JABIL
11174248,"BATER 2C LI-PO 10000MAH 18,5WH BOREO"
11174323,LCD 14`` QHD GL B140QAN02.0 CINZ N14WP6
11174382,LCD 14.0 TN HD GOLD (AB026) N14DP7-V2
11174402,LCD 14.0 TN HD GRAY (AB054) N14DP7-V2
11174441,CABO FFC 30PIN\IO BOARD CW14
11174450,TAMPA COVER C GRAY CW14
11174467,CANETA TOUCH CAPACITIVA PRATA K116R
11174565,CONJ LCD ZP6 14` HD NT140WHM-N46 SRV
11174679,PLM W2150G-V2 64GB N4000 LPDDR4
11174688,TAMPA COVER C GRAY C/ANT (C0017) DP7-V2
11174719,CONJ PAINEL LCD 1.11.N14EP6.00004 SRV
11174729,CONJ LCD 13.9 XAZ140PB42D1636 SRV
11174753,PLM K116R 4GB 128GB N4020 LPDDR4 JABIL
11174756,"HDD 1TB 3,5` SATA WESTE WD10EZEX"
11174757,PLM CF40CM I5-10310U DDR4 BOREO BOREO
11174759,PLM CF40CM I7-10610U DDR4 BOREO BOREO
11174761,LCD14 FHD NL40CU1 H3-03246 SME-SP RET
11174939,LCD 14.1 TN HD N14JP6 NT140WHM-N41
11174973,LCD 15.6 HD AG GRAY NT156WHM N15WP6
11175036,PLM POS-RIH470EM SPECIAL V005 DDR4 BOREO
11175132,PLM CW14Q01P Z8350 DDR3L JABIL
11175230,COOLER FHS-A090025S38 DELTA
11175282,LCD 14 FHD NON GT/EDP NL40CU1 POS INNOLU
11175297,LCD 11.6 NP11G-E 1ANT
11175402,TAMPA C NON BL K/B BMORN N14AP6 NEW SUPP
11175462,FONE DE OUVIDO BRANCO N10P
11175476,CONJ FRONTAL N10P PRETO
11175487,LCD COVER AB CW14Q01P RED HENA
11175490,BATERIA 12V 9AH WEIDA UE2020
11175768,TAMPA C RED CW14Q01P SIPO
11175782,"BATER 1C LI-PO 4000MAH 14,82WH BOREO BOR"
11175846,PLM N14KP6-PRO V2 8GB I5-6287U DDR4 BORE
11175851,PLM VJFE-CL V2 I3-10110U DDR4 BOREO
11175867,FRONT HOUSING T800 FEIXIN 88577 IC
11175881,LCD FHD N14WP6 GRAY CA 1MP NV140FHM-N48
11175896,PLM POS-RIH510EZ BASIC DDR4 BOREO
11175951,PLM POS-RIH470EM PLUS V002 8GB I3-10100T
11175966,PLM K142-V2 4G 0812 GB 128GB Z8350 DDR3U
11175967,PLM K142-V2 0812 4GB 64GB Z8350 DDR3 JAB
11176005,PLM POS-RIH470EM 8GB I5-10400T DDR4 BORE
11176017,PLM POS-RIQ370EB PLUS 16GB I5-9500T DDR4
11176056,LCD 14 HD GRAY N14KP6-PRO AB011
11176086,PROC CORE I3 I3-9100T TRAY DSK INTEL
11176146,FRONT HOUSING T810 LCD SAT
11176151,LCD 14` HD A/G GRAY BOE N14ZP7
11176292,PROC CORE I3 12100 SRL62 TRAY DSK INTEL
11176319,MEM 8GB DDR4 PC25600 SODIMM ADATA MONT
11176378,PLM POS-EIH610EX DDR4 BOREO
11176579,TAMPA C ICELAKE N14WP6 W11 WHITE
11176634,TAMPA C ICELAKE N15WP6 W11 DARKGRAY
11176640,TAMPA C DARKGRAY N14WP6 W11 REFRESH
11176739,8GB 1RX8 PC4-2666V-SA1-11
11176750,PLM POS-EIH310EF 8GB I3-9100 DDR4 BOREO
11176813,TAMPA COVER C GRAY N14 ECOSISTEM KB W11
11176990,PLM  K142-V2 0812 Z8350 DDR3U JABIL
